,price_per_sqft
67972,8080.778399344722
67973,2803.7955310682582
67974,4897.459442913988
67975,8080.80808080808
67976,9550.010835589217
67977,9917.31894465034
67978,11019.243271833711
67979,11386.551380894834
67980,10284.627053711463
67981,7346.162181222474
67982,4285.27701254974
67983,7346.159183107098
67984,15610.594635097757
67985,5785.102717712699
67986,7958.371594735231
67987,9182.702726528092
67988,5142.332415059688
67989,6978.854072161351
67990,6427.876168496061
67991,4921.946740128558
67992,12488.475708078206
67993,7652.233533923882
67994,9109.274563820018
67995,5876.951331496786
67996,14325.016253383825
67997,11570.205435425398
67998,5509.641873278237
67999,6978.854072161351
68000,8815.426997245178
68001,5465.895436108492
68002,5509.641873278237
68003,15741.751322307111
68004,7897.1243448141595
68005,8723.567590201688
68006,7805.297317548879
68007,9130.215766938125
68008,10100.972999180902
68009,9256.198347107438
68010,9445.050793384267
68011,12243.59863851183
68012,6611.570247933884
68013,8448.086508405846
68014,5509.641873278237
68015,8080.80808080808
68016,8080.80808080808
68017,8448.11753902663
68018,9182.6942943329
68019,8080.80808080808
68020,8080.80808080808
68021,8080.80808080808
68022,8080.80808080808
68023,8080.80808080808
68024,8448.11753902663
68025,8080.80808080808
68026,8080.80808080808
68027,6734.006734006734
68028,15304.513913333598
68029,21808.898949040635
68030,4591.346037668369
68031,19650.98383477012
68032,6887.052341597796
68033,16069.739609000277
68034,19895.868087333678
68035,5247.277974550701
68036,11343.331309538984
68037,8800.08876611277
68038,4674.8216332936345
68039,6821.461366915913
68040,6821.431538626356
68041,6455.706065024543
68042,6233.09551105818
68043,6233.09551105818
68044,6233.09551105818
68045,6233.09551105818
68046,9947.96449341904
68047,7162.534435261708
68048,18365.405453056184
68049,16375.82988726695
68050,8953.126936974577
68051,11977.450453279958
68052,29384.648724889896
68053,4179.701847934847
68054,11019.283746556473
68055,12855.831037649219
68056,5739.1773463191785
68057,4591.368227731864
68058,7109.1732031564725
68059,9182.736455463728
68060,10236.462278636503
68061,6695.719713346673
68062,7513.1480090157775
68063,7513.1480090157775
68064,11848.668802060089
68065,8162.3768841486635
68066,6516.767841133049
68067,6852.769615367747
68068,10284.664830119376
68069,20201.95836560035
68070,9620.00962000962
68071,14226.737990046457
68072,12933.398172769506
68073,12626.204654707737
68074,25711.56763427866
68075,34690.196142450186
68076,9370.104120596989
68077,5684.551139096593
68078,13774.05408979214
68079,7575.757575757575
68080,5739.1773463191785
68081,5050.50505050505
68082,12434.908039072394
68083,14539.332721150904
68084,4749.661190835054
68085,5739.1773463191785
68086,5796.56911978237
68087,6887.052341597796
68088,13774.104683195592
68089,4749.661190835054
68090,15094.87126590622
68091,14233.189226118544
68092,4591.368227731864
68093,5171.305537163321
68094,2623.629153767157
68095,6453.628277876756
68096,2112.019687696567
68097,6260.956674179814
68098,2084.719009659198
68099,13774.104683195592
68100,4179.701847934847
68101,7040.076400133455
68102,4372.731645458918
68103,5197.757340965951
68104,7922.332334639318
68105,5996.866637182073
68106,4775.005417794609
68107,6313.107158298292
68108,6022.521583459906
68109,6014.664762788049
68110,6040.175328332503
68111,6019.354887071505
68112,6083.527987098329
68113,6046.179995390643
68114,3854.4359300462343
68115,5968.744440171946
68116,6014.664762788049
68117,6046.179995390643
68118,6083.527987098329
68119,6083.527987098329
68120,6083.527987098329
68121,6083.527987098329
68122,6083.527987098329
68123,6005.976194494356
68124,6022.521583459906
68125,6014.664762788049
68126,6040.175328332503
68127,6019.354887071505
68128,6083.527987098329
68129,6046.179995390643
68130,3854.4359300462343
68131,5968.744440171946
68132,6014.664762788049
68133,6046.179995390643
68134,6083.527987098329
68135,6083.527987098329
68136,6083.527987098329
68137,6083.527987098329
68138,6083.527987098329
68139,6005.976194494356
68140,5125.226364164417
68141,4547.640911277274
68142,6887.020720749674
68143,8731.100178837018
68144,5544.274497030347
68145,4040.389199672361
68146,5946.915037824128
68147,8953.126936974577
68148,11772.683606773531
68149,12082.489572811497
68150,6678.353785791802
68151,6746.474966829832
68152,4897.429461711285
68153,7916.127050672712
68154,3581.267217630854
68155,5008.765339343851
68156,16528.86490775057
68157,2962.167200515022
68158,4173.971116119877
68159,10284.664830119376
68160,8034.8943985307615
68161,8608.815426997246
68162,17600.191000333638
68163,5197.757340965951
68164,5739.2102846648295
68165,5356.596265687175
68166,12883.206876891365
68167,15551.362447458612
68168,7121.279131653711
68169,5470.545022585537
68170,5470.545022585537
68171,5470.545022585537
68172,5843.559562567827
68173,11478.367867916124
68174,5470.545022585537
68175,22956.770870000397
68176,16834.96530466696
68177,4591.368227731864
68178,10521.845263830486
68179,5470.545022585537
68180,6887.020720749674
68181,9665.991658249199
68182,5247.277974550701
68183,6357.279084551812
68184,15539.971632488146
68185,367.3079591553549
68186,5175.7241839886465
68187,6504.438322620141
68188,10888.07323081928
68189,13356.707571583604
68190,10713.19253137435
68191,11958.86151638364
68192,17141.10805019896
68193,7791.369388822724
68194,13391.490664217938
68195,11861.034588307317
68196,3979.1614376404186
68197,2772.1372485151737
68198,6121.782663111498
68199,6427.9155188246095
68200,5331.879902367355
68201,6427.9155188246095
68202,3166.440793890036
68203,7732.793326599359
68204,9182.680240708658
68205,24104.57252262386
68206,6766.194160774438
68207,6887.020720749674
68208,49849.00997242562
68209,40666.29760908406
68210,9947.926431257914
68211,4197.811366099
68212,10109.383529792354
68213,6978.854072161351
68214,8953.126936974577
68215,5280.049219241417
68216,4872.454142710434
68217,31221.189270195515
68218,4407.713498622589
68219,5509.641873278237
68220,12855.78381713933
68221,8608.766019478768
68222,6559.054446710963
68223,4132.231404958678
68224,1530.4505129783158
68225,8723.559579616254
68226,8851.529146820976
68227,3611.8763391490666
68228,6565.626420448023
68229,6198.318648674707
68230,6427.88600603303
68231,5968.751291316385
68232,8448.11753902663
68233,6244.260789715335
68234,3712.1555510401854
68235,10904.499540863177
68236,6060.578234259713
68237,816.2403256390779
68238,6391.184573002754
68239,7052.315693973575
68240,3870.565142006296
68241,5280.049219241417
68242,6427.88600603303
68243,12855.831037649219
68244,11095.806550352005
68245,18365.472910927456
68246,18365.472910927456
68247,16481.757049482945
68248,16782.13620761719
68249,15198.915810672173
68250,17415.424366395197
68251,17415.424366395197
68252,17415.424366395197
68253,17415.424366395197
68254,16148.848048839183
68255,15610.556409204719
68256,15832.20396945018
68257,17415.424366395197
68258,21106.53041533266
68259,19917.433186065038
68260,19864.620735665616
68261,14127.220328128238
68262,10407.037606136479
68263,25377.659645514163
68264,21426.319478667036
68265,9565.313876209533
68266,8417.508417508418
68267,5509.641873278237
68268,22956.75681632023
68269,5509.641873278237
68270,5713.702683399653
68271,19895.868087333678
68272,12775.930147601919
68273,11753.902662993572
68274,6121.824303642486
68275,18365.405453056188
68276,11019.283746556473
68277,8723.567590201688
68278,10100.972999180902
68279,22956.759158599067
68280,7652.280379553107
68281,10931.790872216983
68282,3673.094582185491
68283,13008.836826333558
68284,5611.672278338945
68285,16528.86490775057
68286,18365.405453056184
68287,19962.390855627997
68288,25429.00856533772
68289,15059.632471506075
68290,9947.926431257916
68291,3305.769945959844
68292,4631.256188316459
68293,3305.769945959844
68294,23374.160199815677
68295,17447.135180403377
68296,5509.621635916856
68297,15741.79262287125
68298,6714.245654500717
68299,6357.249147657707
68300,6231.101724375414
68301,5611.672278338945
68302,15610.651974288337
68303,7870.8756611535555
68304,21190.840471114767
68305,14141.362198853263
68306,5650.898775450235
68307,8815.394617466969
68308,3673.082317113892
68309,14003.608798857671
68310,16758.41708715754
68311,16069.715015082575
68312,9182.702726528092
68313,3673.094582185491
68314,13774.05408979214
68315,4238.156119544256
68316,5941.770647653001
68317,13263.898525054483
68318,4866.850321395776
68319,1542.6940580567198
68320,4980.451726971636
68321,6795.200017630788
68322,4775.005417794609
68323,5509.641873278237
68324,4591.34714716645
68325,4591.351363264046
68326,5509.621635916856
68327,8264.412216637793
68328,5815.697485782151
68329,7346.166678400127
68330,7346.1506170766515
68331,9182.708348000158
68332,4775.005417794609
68333,5815.715287066767
68334,5693.275690447417
68335,5876.951331496786
68336,7504.15690797139
68337,6611.545963100227
68338,5464.082762640245
68339,12521.913348359629
68340,6733.965509853016
68341,13774.05408979214
68342,4460.162874653682
68343,6427.891908569665
68344,5203.550658096113
68345,4909.555085208056
68346,14692.378328741965
68347,17906.33608815427
68348,15304.513913333598
68349,16528.92561983471
68350,17447.199265381085
68351,16528.92561983471
68352,15610.651974288337
68353,6657.453363391352
68354,6887.02704489607
68355,8815.426997245178
68356,8815.362237926627
68357,5142.332415059688
68358,5050.50505050505
68359,7608.5131391151035
68360,7665.551967651371
68361,8907.22164473225
68362,7083.7880950382
68363,4132.216226937642
68364,6544.76485594839
68365,11019.283746556473
68366,6978.879706152434
68367,9499.322381670108
68368,8631.740562936408
68369,8080.80808080808
68370,7608.5131391151035
68371,9015.747505643189
68372,6611.489299182134
68373,1836.5472910927456
68374,10284.664830119376
68375,13467.848572408051
68376,4407.713498622589
68377,4775.022956841139
68378,5142.294638790532
68379,2203.8567493112946
68380,2791.5518824609735
68381,9182.736455463728
68382,6121.799319255915
68383,2534.435261707989
68384,2571.166207529844
68385,5815.697485782151
68386,5815.697485782151
68387,9794.85892342257
68388,3987.910334984468
68389,4197.80035261523
68390,12121.212121212122
68391,6978.879706152434
68392,6121.786827139105
68393,4092.855343799849
68394,4302.7453614306105
68395,9550.045913682277
68396,5876.908158617751
68397,8264.432453875284
68398,6978.854072161351
68399,5968.778696051423
68400,5509.641873278237
68401,4897.429461711285
68402,6887.031261000119
68403,3469.033772064075
68404,8815.394617466969
68405,4040.40404040404
68406,7713.498622589532
68407,7346.166678400127
68408,7652.256956666799
68409,7652.256956666799
68410,6344.414911378541
68411,9794.918885827976
68412,8264.462809917355
68413,7652.233533923882
68414,6611.570247933884
68415,7870.8756611535555
68416,6887.052341597796
68417,7346.189164370982
68418,9182.736455463728
68419,10651.974288337924
68420,12243.57365427821
68421,9182.736455463728
68422,3673.0945821854916
68423,6978.879706152434
68424,4081.2162024283234
68425,5876.92974497798
68426,8080.80808080808
68427,6611.570247933884
68428,5509.641873278237
68429,6611.570247933884
68430,5876.92974497798
68431,7958.322875280837
68432,9182.736455463728
68433,9182.736455463728
68434,7958.322875280837
68435,4591.351363264046
68436,13118.126101922593
68437,7346.189164370982
68438,6978.879706152434
68439,6978.879706152434
68440,7101.316192225283
68441,9256.198347107438
68442,9182.736455463728
68443,8962.350780532599
68444,6978.879706152434
68445,8888.888888888889
68446,8741.96510560147
68447,8448.11753902663
68448,4897.444452266751
68449,9035.81267217631
68450,9770.431588613406
68451,6733.965509853016
68452,8815.426997245178
68453,10064.279155188246
68454,4958.65947232517
68455,9917.355371900827
68456,4407.6973087334845
68457,9550.045913682277
68458,9917.355371900827
68459,7897.1243448141595
68460,7346.162181222474
68461,10284.664830119376
68462,7713.470290283598
68463,10651.974288337924
68464,10431.588613406795
68465,9550.045913682277
68466,10137.741046831956
68467,9917.355371900827
68468,10284.664830119376
68469,10651.974288337924
68470,8723.567590201688
68471,16528.86490775057
68472,9641.837862854498
68473,11937.513544486521
68474,16528.86490775057
68475,11937.513544486521
68476,11478.378408160115
68477,11937.513544486521
68478,11478.378408160115
68479,11937.513544486521
68480,11937.513544486521
68481,13774.104683195592
68482,8723.567590201688
68483,11019.243271833711
68484,8264.432453875284
68485,11019.243271833711
68486,6464.646464646465
68487,7713.470290283598
68488,6611.570247933884
68489,7346.162181222474
68490,6023.875114784206
68491,10284.664830119376
68492,9550.045913682277
68493,7713.470290283598
68494,10284.664830119376
68495,9182.702726528092
68496,11019.283746556473
68497,8448.086508405846
68498,6170.798898071625
68499,4775.022956841139
68500,6427.9155188246095
68501,6427.9155188246095
68502,6244.260789715335
68503,6611.570247933884
68504,4897.459442913988
68505,8668.50321395776
68506,6427.891908569665
68507,7897.1243448141595
68508,11019.283746556473
68509,8007.346189164371
68510,8815.426997245178
68511,6611.545963100227
68512,8723.559579616254
68513,10100.972999180902
68514,10284.627053711463
68515,14508.670307914386
68516,9733.664890119779
68517,8999.04867199753
68518,9182.688271345814
68519,3673.094582185491
68520,1836.5360481417317
68521,8356.259481140565
68522,8417.48265233348
68523,10284.664830119376
68524,5050.486499590451
68525,8080.778399344722
68526,11753.85948995596
68527,5876.951331496786
68528,9366.356781058656
68529,7346.189164370982
68530,9550.045913682277
68531,11202.897326364273
68532,6152.410826773822
68533,8264.462809917355
68534,8264.462809917355
68535,6023.875114784206
68536,514.2313526855731
68537,5509.641873278237
68538,7499.211817533463
68539,10100.972999180902
68540,4407.6973087334845
68541,7713.470290283598
68542,8858.601594116159
68543,10100.972999180902
68544,6244.237854039103
68545,13590.400035261577
68546,8723.567590201688
68547,6244.237854039103
68548,3673.081090611237
68549,3673.081090611237
68550,3673.081090611237
68551,4775.022956841139
68552,6244.237854039103
68553,3673.081090611237
68554,3673.081090611237
68555,3673.081090611237
68556,4775.022956841139
68557,8907.22164473225
68558,13406.745980731015
68559,7897.1243448141595
68560,8815.426997245178
68561,7346.1506170766515
68562,10651.974288337924
68563,8999.04867199753
68564,7897.1243448141595
68565,11606.978879706152
68566,8264.437513200142
68567,4958.65947232517
68568,6905.392450349126
68569,6611.545963100227
68570,11753.902662993572
68571,4132.216226937642
68572,5749.145613082501
68573,6978.879706152434
68574,9794.894900777714
68575,8999.04867199753
68576,5968.7567722432605
68577,9182.702726528092
68578,7346.189164370982
68579,24181.117179857312
68580,4652.586470768289
68581,3611.8763391490666
68582,2803.7955310682582
68583,7835.887138738055
68584,8448.086508405846
68585,2803.7955310682582
68586,12855.778570437422
68587,6795.200017630788
68588,8080.778399344722
68589,4921.946740128558
68590,10651.974288337924
68591,10039.791857973676
68592,6703.372990365508
68593,6611.570247933884
68594,6795.200017630788
68595,10100.972999180902
68596,9366.356781058656
68597,4958.65947232517
68598,14692.378328741965
68599,7958.322875280837
68600,7870.8756611535555
68601,7424.311102080371
68602,9917.355371900827
68603,9917.355371900827
68604,9917.355371900827
68605,9917.355371900827
68606,9917.355371900827
68607,11860.989206499822
68608,17217.63085399449
68609,16632.823491091043
68610,12243.601761548203
68611,11860.989206499822
68612,14692.310870932639
68613,11248.800510557801
68614,11248.800510557801
68615,11478.367867916124
68616,10713.151541354677
68617,12626.204654707737
68618,12434.908039072394
68619,2913.125530378833
68620,3935.4326680265776
68621,6121.786827139105
68622,12626.204654707737
68623,10434.927790299691
68624,4179.701847934847
68625,3877.1553923069073
68626,3554.5866015782362
68627,6004.075707862868
68628,5650.894783870934
68629,4973.963215628957
68630,5827.4852458669
68631,6427.9155188246095
68632,5175.7241839886465
68633,10713.151541354677
68634,8417.47621106439
68635,9335.78206305479
68636,8991.395043636961
68637,3926.3865844236448
68638,8417.508417508418
68639,7843.557378491818
68640,9565.313876209533
68641,3673.094582185491
68642,5781.68362627197
68643,13391.490664217938
68644,12052.295484024013
68645,11860.989206499822
68646,8034.8636560160085
68647,5008.765339343851
68648,4081.2162024283234
68649,5441.584589432442
68650,5781.68362627197
68651,6121.782663111498
68652,6121.790234074998
68653,5968.751291316385
68654,4897.459442913988
68655,4547.640911277274
68656,2754.8082882998697
68657,2846.6352312431986
68658,4081.2162024283234
68659,4022.9131138222047
68660,4265.503921893884
68661,6887.025990870864
68662,8264.462809917355
68663,8608.766019478768
68664,9182.736455463728
68665,9516.654144753318
68666,7433.6437972801605
68667,12381.192143720877
68668,23875.027088973042
68669,6583.825965223538
68670,6089.6041757285775
68671,4051.192671122378
68672,4033.1873703618344
68673,4825.420603825766
68674,4843.42590458631
68675,2984.3756456581923
68676,2995.8540135261082
68677,3826.1401897765536
68678,6121.824303642486
68679,5319.62053373526
68680,10713.19253137435
68681,10521.845263830486
68682,11095.806550352005
68683,4208.754208754209
68684,6121.824303642486
68685,6121.824303642486
68686,10713.19253137435
68687,9478.89760420863
68688,10632.590824074117
68689,9182.736455463728
68690,10931.829113647294
68691,5968.751291316385
68692,24487.222261333754
68693,28466.378452237088
68694,20201.945998361804
68695,6887.052341597796
68696,11937.520852400206
68697,11937.520852400206
68698,3172.2180482511058
68699,9871.441689623507
68700,7460.973370064279
68701,6313.131313131313
68702,4919.290835033222
68703,23875.027088973042
68704,10904.457818878867
68705,6733.965509853016
68706,5165.269493153148
68707,10685.366057266883
68708,11186.242591201268
68709,11806.344467153438
68710,10560.146923783288
68711,11353.201435846064
68712,11095.806550352005
68713,19283.675725708996
68714,4040.40404040404
68715,4591.356181670782
68716,2938.4621741865276
68717,4361.779789808127
68718,5597.096506187415
68719,4958.65947232517
68720,4995.390283231282
68721,6657.453363391352
68722,8953.126936974577
68723,16528.849729799218
68724,32522.191613100706
68725,9947.96449341904
68726,21734.21661189644
68727,3232.3232323232323
68728,9182.6942943329
68729,344.3513522448035
68730,8308.190126371945
68731,16069.715015082575
68732,10560.146923783286
68733,15790.792594804829
68734,6969.428695209931
68735,6252.05145438347
68736,5509.605735237208
68737,5116.062468434551
68738,8308.190126371945
68739,5247.24355736877
68740,5470.545022585537
68741,25711.56763427866
68742,17180.55279909713
68743,18069.202081809053
68744,2938.4621741865276
68745,12243.648607284971
68746,4744.413835322926
68747,4973.98224670952
68748,4973.98224670952
68749,4973.98224670952
68750,4973.98224670952
68751,10330.578512396694
68752,5356.596265687175
68753,10713.19253137435
68754,10713.19253137435
68755,5509.641873278237
68756,5509.641873278237
68757,5356.596265687175
68758,5356.596265687175
68759,21667.086251511537
68760,18167.95882982547
68761,14921.878228290961
68762,11301.829483647665
68763,15610.594635097757
68764,9756.601488742603
68765,4678.822860641042
68766,12396.648680812925
68767,6887.031261000119
68768,8991.395043636961
68769,10330.578512396694
68770,8034.857507541287
68771,9182.6942943329
68772,6121.800880774102
68773,9182.6942943329
68774,24869.9112335476
68775,5509.616576599739
68776,9182.6942943329
68777,11349.426131744138
68778,11019.243271833711
68779,7958.347234933471
68780,29384.648724889896
68781,7747.889417530891
68782,11937.50258263277
68783,7747.889417530891
68784,27548.082882998697
68785,27548.125044000477
68786,532.9247467623592
68787,13709.402063135676
68788,4081.2162024283234
68789,10713.159739333518
68790,24793.29736162585
68791,13263.898525054483
68792,10330.578512396694
68793,4433.01711144605
68794,4973.98224670952
68795,7421.122463512815
68796,20661.081134688207
68797,17217.63085399449
68798,9182.6942943329
68799,9641.829009049545
68800,9182.6942943329
68801,8128.955338917223
68802,8876.590899351702
68803,6198.318648674707
68804,6427.88600603303
68805,6887.020720749674
68806,6657.453363391352
68807,6244.260789715335
68808,6758.494031221304
68809,7713.498622589532
68810,8448.11753902663
68811,5968.751291316385
68812,4361.779789808127
68813,6427.88600603303
68814,5280.049219241417
68815,4132.2124324498045
68816,4820.914504524772
68817,4460.174576480187
68818,4197.811366099
68819,5924.334401030044
68820,15304.502201935253
68821,4591.368227731864
68822,4132.231404958678
68823,4132.231404958678
68824,4132.231404958678
68825,4132.231404958678
68826,2658.160552897395
68827,4132.231404958678
68828,3948.5766758494033
68829,3948.5766758494033
68830,3948.5766758494033
68831,3948.5766758494033
68832,3948.5766758494033
68833,3116.54775552909
68834,3116.54775552909
68835,3116.54775552909
68836,3116.54775552909
68837,3116.54775552909
68838,3856.749311294766
68839,3856.749311294766
68840,3856.749311294766
68841,3856.749311294766
68842,3856.749311294766
68843,6296.733569460842
68844,4591.368227731864
68845,8417.508417508418
68846,13774.05408979214
68847,8034.857507541287
68848,20661.06216224902
68849,3376.8572714993247
68850,8448.065821451966
68851,12243.648607284971
68852,28313.350739667156
68853,5903.149002039866
68854,13774.104683195592
68855,28466.378452237088
68856,21120.216271014615
68857,18365.405453056184
68858,10730.366524558094
68859,15186.779731653134
68860,11677.998650542379
68861,21120.216271014615
68862,8264.412216637793
68863,5815.697485782151
68864,7346.166678400127
68865,9182.708348000158
68866,7346.1506170766515
68867,6198.318648674707
68868,6596.033068112448
68869,6911.723467868385
68870,8448.11753902663
68871,6657.453363391352
68872,3058.8715437200285
68873,6225.564658714546
68874,5417.794608651575
68875,8612.718959380898
68876,5491.2562304637995
68877,5454.525419557687
68878,11150.436441200469
68879,5472.890825010743
68880,5509.621635916856
68881,5771.990628386125
68882,8692.937294537529
68883,5824.463270462363
68884,5929.408554614837
68885,5771.990628386125
68886,5903.172233576719
68887,5662.6701479334315
68888,5570.843064453429
68889,5448.40695314676
68890,5356.579869666759
68891,5509.625008800095
68892,6611.539891919688
68893,6473.799477504694
68894,6703.366834863016
68895,6766.194160774438
68896,6766.194160774438
68897,6519.712948976358
68898,8366.450533361221
68899,12131.260235750824
68900,6657.453363391352
68901,16988.000044076973
68902,7575.722792824642
68903,8815.405410699943
68904,6596.033068112448
68905,6198.318648674707
68906,13356.707571583604
68907,6657.453363391352
68908,4790.9929332854235
68909,6073.594613589234
68910,13774.104683195592
68911,7599.457905336087
68912,11937.50258263277
68913,19815.378667053308
68914,14191.501794807578
68915,6198.318648674707
68916,3178.6283159274003
68917,6966.169746558079
68918,8080.80808080808
68919,8539.944903581267
68920,4775.005417794609
68921,4914.691305652413
68922,5693.275690447417
68923,5876.951331496786
68924,7504.15690797139
68925,6611.545963100227
68926,10803.180456326343
68927,15610.594635097757
68928,15304.502201935255
68929,13223.091926200455
68930,11937.513544486521
68931,8264.432453875284
68932,6911.723467868385
68933,14233.24150596878
68934,6978.879706152434
68935,10351.413802775514
68936,5876.92974497798
68937,8198.818058388702
68938,8277.374830572484
68939,5197.757340965951
68940,8080.778399344722
68941,15610.594635097757
68942,19283.675725708996
68943,9182.736455463728
68944,16069.739609000277
68945,7400.991184597167
68946,6611.545963100227
68947,16528.86490775057
68948,18402.136263962297
68949,5690.6951960185825
68950,5876.92974497798
68951,6371.670802005952
68952,4113.835711032426
68953,6427.9155188246095
68954,7346.162181222474
68955,10017.497228492433
68956,7805.297317548879
68957,5142.313526855732
68958,6733.965509853016
68959,7652.233533923882
68960,5488.520548176545
68961,9182.736455463728
68962,8448.11753902663
68963,9445.050793384267
68964,15304.560759106214
68965,4407.681118963314
68966,11019.243271833711
68967,505.0486499590451
68968,2623.6252203845183
68969,10017.497228492433
68970,8264.432453875284
68971,6887.052341597796
68972,6611.570247933884
68973,2754.810817958428
68974,8347.914357077027
68975,8347.914357077027
68976,14692.378328741965
68977,11019.283746556473
68978,5509.608144425195
68979,3673.094582185491
68980,3746.556473829201
68981,2938.475665748393
68982,3060.912151821243
68983,5876.951331496786
68984,2856.839682319427
68985,2571.166207529844
68986,3917.9675543311905
68987,3673.094582185491
68988,3158.8613406795225
68989,3673.094582185491
68990,4132.231404958678
68991,4407.686515540156
68992,4040.40404040404
68993,11019.283746556473
68994,8448.11753902663
68995,8080.80808080808
68996,7095.727203515473
68997,7346.144192566927
68998,8448.11753902663
68999,8080.80808080808
69000,7346.159183107098
69001,6427.88600603303
69002,7870.8756611535555
69003,7346.189164370982
69004,6121.786827139105
69005,6611.570247933884
69006,7346.189164370982
69007,6611.570247933884
69008,7346.1506170766515
69009,5815.697485782151
69010,6464.646464646465
69011,5876.951331496786
69012,3526.1707988980716
69013,3526.1707988980716
69014,3178.6283159274003
69015,5876.92974497798
69016,6831.955922865014
69017,3428.221610039792
69018,2518.680211569138
69019,4407.713498622589
69020,4298.2853748886355
69021,8277.374830572484
69022,7346.1506170766515
69023,8815.394617466969
69024,7346.155435466319
69025,4113.835711032426
69026,9182.702726528092
69027,9733.664890119779
69028,6611.570247933884
69029,5509.621635916856
69030,3673.0753085383258
69031,13468.013468013469
69032,11019.283746556473
69033,8264.462809917355
69034,14508.670307914386
69035,15243.286526036634
69036,4040.389199672361
69037,3673.094582185491
69038,6121.824303642486
69039,5693.2966023875115
69040,13314.918953465734
69041,6060.583799508541
69042,6795.200017630788
69043,8448.11753902663
69044,8631.740562936408
69045,7346.162181222474
69046,6427.9155188246095
69047,8815.426997245178
69048,10284.664830119376
69049,7327.796775769418
69050,6734.006734006734
69051,6978.879706152434
69052,4958.65947232517
69053,4407.713498622589
69054,12121.212121212122
69055,9733.664890119779
69056,688.7027044896071
69057,7162.508126691912
69058,573.9189204080058
69059,6978.854072161351
69060,10494.5284152475
69061,6795.200017630788
69062,12855.78381713933
69063,10100.972999180902
69064,6504.418413166779
69065,11202.897326364273
69066,6978.879706152434
69067,10611.118820043586
69068,3060.912151821243
69069,7988.951372079441
69070,6427.891908569665
69071,5509.621635916856
69072,5509.641873278237
69073,4897.459442913988
69074,7346.189164370982
69075,8815.426997245178
69076,9164.337321075036
69077,6244.237854039103
69078,7333.945515763698
69079,7070.681099426632
69080,5509.621635916856
69081,9550.045913682277
69082,3489.4270360806754
69083,7136.26059944589
69084,2938.475665748393
69085,5509.641873278237
69086,10100.972999180902
69087,9917.31894465034
69088,8264.432453875284
69089,11019.243271833711
69090,9329.660238751148
69091,8999.04867199753
69092,5876.92974497798
69093,7970.585966626385
69094,8448.086508405846
69095,9550.010835589217
69096,7870.8756611535555
69097,5417.794608651575
69098,10284.664830119376
69099,8920.325749307363
69100,8999.04867199753
69101,9182.702726528092
69102,8815.394617466969
69103,9366.356781058656
69104,8395.622732198
69105,8002.077916626218
69106,8526.804337388594
69107,8657.985942579187
69108,7162.508126691912
69109,7070.681099426632
69110,8723.567590201688
69111,7805.297317548879
69112,8172.605426610003
69113,8448.086508405846
69114,11937.513544486521
69115,5968.7567722432605
69116,8631.740562936408
69117,7958.322875280837
69118,12855.78381713933
69119,6152.410826773822
69120,13189.704684181703
69121,5968.7567722432605
69122,5491.2562304637995
69123,8723.567590201688
69124,12396.648680812925
69125,8093.234056328909
69126,6611.545963100227
69127,6427.891908569665
69128,17447.135180403377
69129,6703.372990365508
69130,7805.297317548879
69131,8595.04132231405
69132,7346.155435466319
69133,6244.237854039103
69134,10101.0101010101
69135,7346.164634227784
69136,9403.122130394857
69137,9182.736455463728
69138,9794.79896175131
69139,11019.283746556473
69140,9549.975757753846
69141,13590.449954086318
69142,12243.57365427821
69143,11386.593204775023
69144,8448.11753902663
69145,6795.200017630788
69146,11019.243271833711
69147,13314.967860422406
69148,6611.545963100227
69149,5876.92974497798
69150,8448.11753902663
69151,11019.283746556473
69152,12488.475708078206
69153,4591.351363264046
69154,7958.371594735231
69155,9090.875699262811
69156,3526.1707988980716
69157,11019.225925614977
69158,5876.951331496786
69159,7346.162181222474
69160,8521.57943067034
69161,9641.837862854498
69162,11386.593204775023
69163,9550.045913682277
69164,10203.040506070809
69165,7805.297317548879
69166,8264.432453875284
69167,7805.290150182965
69168,13314.918953465734
69169,9182.702726528092
69170,13774.05408979214
69171,5142.313526855732
69172,8264.432453875284
69173,12763.95678987405
69174,6978.854072161351
69175,12396.648680812925
69176,15794.248689628319
69177,8999.04867199753
69178,7419.651056014693
69179,6978.879706152434
69180,14600.497335179667
69181,8595.04132231405
69182,9182.736455463728
69183,13498.573007996296
69184,7346.189164370982
69185,8723.599632690542
69186,4958.65947232517
69187,10927.41624456843
69188,14600.497335179667
69189,9549.975757753846
69190,9641.837862854498
69191,8723.567590201688
69192,9090.875699262811
69193,8448.11753902663
69194,7254.32849252299
69195,7529.816235753036
69196,9182.702726528092
69197,9550.045913682277
69198,8080.778399344722
69199,9182.736455463728
69200,10927.41624456843
69201,11937.513544486521
69202,10927.41624456843
69203,9182.702726528092
69204,8356.259481140565
69205,14692.378328741965
69206,11478.378408160115
69207,10927.41624456843
69208,10376.454080976744
69209,8999.04867199753
69210,9090.875699262811
69211,10927.41624456843
69212,15610.594635097757
69213,7713.498622589532
69214,8264.432453875284
69215,7652.233533923882
69216,8264.432453875284
69217,8080.778399344722
69218,6611.545963100227
69219,5325.967581386294
69220,4591.351363264046
69221,7083.806680292062
69222,5509.621635916856
69223,6244.237854039103
69224,5876.92974497798
69225,5693.275690447417
69226,6978.879706152434
69227,8999.04867199753
69228,16896.23507805326
69229,9550.045913682277
69230,12855.78381713933
69231,11928.330841759993
69232,8448.086508405846
69233,10713.159739333518
